index,date,season,year,month,is_holiday,weekday,is_working_day,weather_situation,temperature,apparent_temperature,humidity,windspeed,casual_rentals,registered_rentals,total_rentals,rental_category,windspeed_category,humidity_category,rolling_mean
690,2012-11-20,,2012,Nov,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.374167,0.380667,0.685,0.082725,534,5100,5634,Normal,Low,Low,5438.428571428572
691,2012-11-21,,2012,Nov,Not holiday,We,Workingday,Clear/Few clouds,0.353333,0.364892,0.61375,0.103246,615,4531,5146,Normal,Low,Low,5388.571428571428
692,2012-11-22,,2012,Nov,Holiday,Th,Not Workday,Clear/Few clouds,0.34,0.350371,0.580417,0.0528708,955,1470,2425,Low,Low,Low,4957.142857142857
693,2012-11-23,,2012,Nov,Not holiday,Fr,Workingday,Clear/Few clouds,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,Normal,Low,Low,4701.714285714285
694,2012-11-24,,2012,Nov,Not holiday,Sa,Not Workday,Clear/Few clouds,0.278333,0.248742,0.404583,0.376871,532,1745,2277,Low,Low,Low,4222.857142857143
695,2012-11-25,,2012,Nov,Not holiday,Su,Not Workday,Clear/Few clouds,0.245833,0.257583,0.468333,0.1505,309,2115,2424,Low,Low,Low,3902.1428571428573
696,2012-11-26,,2012,Nov,Not holiday,Mo,Workingday,Clear/Few clouds,0.313333,0.339004,0.535417,0.04665,337,4750,5087,Normal,Low,Low,3843.285714285714
697,2012-11-27,,2012,Nov,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.291667,0.281558,0.786667,0.237562,123,3836,3959,Normal,Low,Low,3604.0
698,2012-11-28,,2012,Nov,Not holiday,We,Workingday,Clear/Few clouds,0.296667,0.289762,0.50625,0.210821,198,5062,5260,Normal,Low,Low,3620.285714285714
699,2012-11-29,,2012,Nov,Not holiday,Th,Workingday,Clear/Few clouds,0.28087,0.298422,0.555652,0.115522,243,5080,5323,Normal,Low,Low,4034.285714285714
700,2012-11-30,,2012,Nov,Not holiday,Fr,Workingday,Clear/Few clouds,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,Normal,Low,Low,4285.428571428572
701,2012-12-01,,2012,Dec,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,Normal,Low,Low,4701.714285714285
702,2012-12-02,,2012,Dec,Not holiday,Su,Not Workday,Cloudy/Broken clouds,0.3475,0.359208,0.823333,0.124379,892,3757,4649,Normal,Low,Low,5019.571428571428
703,2012-12-03,,2012,Dec,Not holiday,Mo,Workingday,Clear/Few clouds,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,High,Low,Low,5183.428571428572
704,2012-12-04,,2012,Dec,Not holiday,Tu,Workingday,Clear/Few clouds,0.475833,0.469054,0.73375,0.174129,551,6055,6606,High,Low,Low,5561.571428571428
705,2012-12-05,,2012,Dec,Not holiday,We,Workingday,Clear/Few clouds,0.438333,0.428012,0.485,0.324021,331,5398,5729,Normal,Low,Low,5628.571428571428
706,2012-12-06,,2012,Dec,Not holiday,Th,Workingday,Clear/Few clouds,0.255833,0.258204,0.50875,0.174754,340,5035,5375,Normal,Low,Low,5636.0
707,2012-12-07,,2012,Dec,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.320833,0.321958,0.764167,0.1306,349,4659,5008,Normal,Low,Low,5541.714285714285
708,2012-12-08,,2012,Dec,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,Normal,Low,Low,5597.571428571428
709,2012-12-09,,2012,Dec,Not holiday,Su,Not Workday,Cloudy/Broken clouds,0.384167,0.390146,0.905417,0.157975,441,2787,3228,Normal,Low,Low,5394.571428571428
710,2012-12-10,,2012,Dec,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.435833,0.435575,0.925,0.190308,329,4841,5170,Normal,Low,Low,5242.571428571428
711,2012-12-11,,2012,Dec,Not holiday,Tu,Workingday,Cloudy/Broken clouds,0.353333,0.338363,0.596667,0.296037,282,5219,5501,Normal,Low,Low,5084.714285714285
712,2012-12-12,,2012,Dec,Not holiday,We,Workingday,Cloudy/Broken clouds,0.2975,0.297338,0.538333,0.162937,310,5009,5319,Normal,Low,Low,5026.142857142857
713,2012-12-13,,2012,Dec,Not holiday,Th,Workingday,Clear/Few clouds,0.295833,0.294188,0.485833,0.174129,425,5107,5532,Normal,Low,Low,5048.571428571428
714,2012-12-14,,2012,Dec,Not holiday,Fr,Workingday,Clear/Few clouds,0.281667,0.294192,0.642917,0.131229,429,5182,5611,Normal,Low,Low,5134.714285714285
715,2012-12-15,,2012,Dec,Not holiday,Sa,Not Workday,Clear/Few clouds,0.324167,0.338383,0.650417,0.10635,767,4280,5047,Normal,Low,Low,5058.285714285715
716,2012-12-16,,2012,Dec,Not holiday,Su,Not Workday,Cloudy/Broken clouds,0.3625,0.369938,0.83875,0.100742,538,3248,3786,Normal,Low,Low,5138.0
717,2012-12-17,,2012,Dec,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,Normal,Low,Low,5054.428571428572
718,2012-12-18,,2012,Dec,Not holiday,Tu,Workingday,Clear/Few clouds,0.410833,0.409708,0.66625,0.221404,433,5124,5557,Normal,Low,Low,5062.428571428572
719,2012-12-19,,2012,Dec,Not holiday,We,Workingday,Clear/Few clouds,0.3325,0.342162,0.625417,0.184092,333,4934,5267,Normal,Low,Low,5055.0
720,2012-12-20,,2012,Dec,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.33,0.335217,0.667917,0.132463,314,3814,4128,Normal,Low,Low,4854.428571428572
721,2012-12-21,,2012,Dec,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.326667,0.301767,0.556667,0.374383,221,3402,3623,Normal,Low,Low,4570.428571428572
723,2012-12-23,,2012,Dec,Not holiday,Su,Not Workday,Clear/Few clouds,0.245833,0.259471,0.515417,0.133083,408,1379,1787,Low,Low,Low,4104.714285714285
724,2012-12-24,,2012,Dec,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.231304,0.2589,0.791304,0.0772304,174,746,920,Low,Low,Low,3695.285714285714
725,2012-12-25,,2012,Dec,Holiday,Tu,Not Workday,Cloudy/Broken clouds,0.291304,0.294465,0.734783,0.168726,440,573,1013,Low,Low,Low,3185.0
726,2012-12-26,,2012,Dec,Not holiday,We,Workingday,Light Rain/Snow,0.243333,0.220333,0.823333,0.316546,9,432,441,Low,Low,Low,2454.1428571428573
727,2012-12-27,,2012,Dec,Not holiday,Th,Workingday,Cloudy/Broken clouds,0.254167,0.226642,0.652917,0.350133,247,1867,2114,Low,Low,Low,2003.7142857142858
728,2012-12-28,,2012,Dec,Not holiday,Fr,Workingday,Cloudy/Broken clouds,0.253333,0.255046,0.59,0.155471,644,2451,3095,Normal,Low,Low,1856.142857142857
729,2012-12-29,,2012,Dec,Not holiday,Sa,Not Workday,Cloudy/Broken clouds,0.253333,0.2424,0.752917,0.124383,159,1182,1341,Low,Low,Low,1530.142857142857
730,2012-12-30,,2012,Dec,Not holiday,Su,Not Workday,Clear/Few clouds,0.255833,0.2317,0.483333,0.350754,364,1432,1796,Low,Low,Low,1531.4285714285713
731,2012-12-31,,2012,Dec,Not holiday,Mo,Workingday,Cloudy/Broken clouds,0.215833,0.223487,0.5775,0.154846,439,2290,2729,Normal,Low,Low,1789.857142857143
